scan_name,sideband_ratio,sideband_fraction_total,eom_offset_kHz,blue_detuning_MHz,cooling_total_intensity_mW_cm2,n_fock,n_ss,pe_ss,scattering_rate_kHz,total_scattering_rate_kHz,scattering_rate_hz,scatter_hz_per_asymptotic_quantum,p_top,p_tail_last2,delta_phi_pol_pi,solver_used,runtime_s
blue_detuning_ratio_0p1,0.1,0.09090909090909091,6.0,70.0,4.0,6,0.10367006770665453,3.451869640705004e-05,1.247102355004675,1.247102355004675,1247.102355004675,1391.3429754753865,0.0005813953269823819,0.002305233135136725,13.678840332934593,direct(w=auto),35.86153760000161
blue_detuning_ratio_0p1,0.1,0.09090909090909091,6.0,80.0,4.0,6,0.16544344960723206,3.0687406478695314e-05,1.1086843036387197,1.1086843036387197,1108.6843036387197,1328.4711540721105,0.0010287269642510577,0.003988339861644621,13.678840332934593,direct(w=auto),35.848201300002984
blue_detuning_ratio_0p1,0.1,0.09090909090909091,6.0,100.0,4.0,6,0.3467949725354328,2.52422636973943e-05,0.911960467204668,0.911960467204668,911.9604672046679,1396.1320394983286,0.003186959860467347,0.011475207212795532,13.678840332934593,direct(w=auto),34.689025499996205
blue_detuning_ratio_0p6,0.6,0.37499999999999994,2.0,15.0,4.0,6,0.23899088131751683,0.0002917166808091602,10.539232285636047,10.539232285636047,10539.232285636046,13849.022340077036,0.0013007710954626999,0.004213839043980125,13.678832327396309,direct(w=auto),35.669663100001344
blue_detuning_ratio_0p6,0.6,0.37499999999999994,2.0,20.0,4.0,6,0.2125686114092562,0.0002402431370750615,8.679579856869355,8.679579856869355,8679.579856869355,11022.649062038397,0.0011998478013641087,0.004149043821472584,13.678832327396309,direct(w=auto),33.22185290000198
blue_detuning_ratio_0p6,0.6,0.37499999999999994,2.0,25.0,4.0,6,0.19223829762382036,0.00020360845724868353,7.356030585263979,7.356030585263979,7356.030585263979,9106.684017854353,0.001188504551235156,0.004194393694314721,13.678832327396309,direct(w=auto),34.3564955000038
blue_detuning_ratio_0p6,0.6,0.37499999999999994,2.0,30.0,4.0,6,0.17033549336971535,0.00017423922773555193,6.294969794943441,6.294969794943441,6294.969794943441,7587.36783921336,0.0010736236784259301,0.003802613341897365,13.678832327396309,direct(w=auto),35.21352310000657
blue_detuning_ratio_0p6,0.6,0.37499999999999994,2.0,35.0,4.0,6,0.14480126143895086,0.00014927042285905524,5.392888934300873,5.392888934300873,5392.888934300873,6306.006652178776,0.0008727274399692016,0.0031544745371114317,13.678832327396309,direct(w=auto),34.08468800000264
blue_detuning_ratio_0p6,0.6,0.37499999999999994,2.0,40.0,4.0,6,0.12606726021523237,0.00013091248331898624,4.72964750236842,4.72964750236842,4729.64750236842,5411.912481426475,0.000725624355084192,0.0026760641400573265,13.678832327396309,direct(w=auto),34.8376028000057
blue_detuning_ratio_0p6,0.6,0.37499999999999994,2.0,45.0,4.0,6,0.11735216049756243,0.00011676021403181587,4.218349852290133,4.218349852290133,4218.349852290133,4779.199204371342,0.0006648066931986535,0.0024787481503373444,13.678832327396309,direct(w=auto),33.944200300000375
blue_detuning_ratio_0p6,0.6,0.37499999999999994,2.0,50.0,4.0,6,0.12004481653550708,0.00010525657370266678,3.8027427048928013,3.8027427048928013,3802.742704892801,4321.518614074106,0.0006911733281877189,0.0025800031390412407,13.678832327396309,direct(w=auto),35.4112027999945
blue_detuning_ratio_0p6,0.6,0.37499999999999994,2.0,60.0,4.0,6,0.1563602271102725,8.810560158932105e-05,3.1831069729708825,3.1831069729708825,3183.1069729708825,3773.0641385810386,0.0010017946284167007,0.0036681852207375845,13.678832327396309,direct(w=auto),33.894582799999625
blue_detuning_ratio_0p6,0.6,0.37499999999999994,2.0,70.0,4.0,6,0.22859521604352606,7.649373837421882e-05,2.763589915003753,2.763589915003753,2763.589915003753,3582.5418411712717,0.0017779306778116996,0.006271974073997044,13.678832327396309,direct(w=auto),34.62847499999771
blue_detuning_ratio_0p6,0.6,0.37499999999999994,2.0,80.0,4.0,6,0.31989776780855306,6.769679521686e-05,2.44577117703589,2.44577117703589,2445.77117703589,3596.181663975795,0.0031350706247851795,0.010586034892916813,13.678832327396309,direct(w=auto),34.12917429999652
blue_detuning_ratio_0p6,0.6,0.37499999999999994,2.0,100.0,4.0,6,0.5322979606616121,5.482241679385321e-05,1.9806415712934797,1.9806415712934797,1980.6415712934797,4234.836294695868,0.00795395416246375,0.02470263781726269,13.678832327396309,direct(w=auto),35.30872599999566
intensity_ratio_0p1,0.1,0.09090909090909091,6.0,80.0,1.0,6,1.8921851575274087,3.4228435957527055e-05,1.2366157339024104,1.2366157339024104,1236.6157339024105,1236615733902410.5,0.07727278842925125,0.20114629103340376,13.678840332934593,direct(w=auto),35.39605290000327
intensity_ratio_0p1,0.1,0.09090909090909091,6.0,80.0,2.0,6,0.9579719961719049,3.135180183507248e-05,1.1326877887014668,1.1326877887014668,1132.6877887014668,26950.787225927703,0.019143267183543908,0.06147943108267985,13.678840332934593,direct(w=auto),35.54624959999637
intensity_ratio_0p1,0.1,0.09090909090909091,6.0,80.0,3.0,6,0.45459014061674813,3.3748718562829846e-05,1.2192843525081407,1.2192843525081407,1219.2843525081407,2235.5377915003305,0.004410464079028315,0.015830631850693777,13.678840332934593,direct(w=auto),34.3694531000001
intensity_ratio_0p1,0.1,0.09090909090909091,6.0,80.0,4.0,6,0.16544344960723206,3.0687406478695314e-05,1.1086843036387197,1.1086843036387197,1108.6843036387197,1328.4711540721105,0.0010287269642510577,0.003988339861644621,13.678840332934593,direct(w=auto),35.035382000001846
intensity_ratio_0p1,0.1,0.09090909090909091,6.0,80.0,5.0,6,0.08196791484713635,3.321791046139869e-05,1.2001071499410367,1.2001071499410367,1200.1071499410368,1307.2605732959805,0.00045180770885809335,0.0017898868017555466,13.678840332934593,direct(w=auto),35.903289900001255
intensity_ratio_0p1,0.1,0.09090909090909091,6.0,80.0,6.0,6,0.08048386183719211,3.75185324431461e-05,1.355481377813868,1.355481377813868,1355.481377813868,1474.124620066069,0.00036873055623680336,0.0014432746140565092,13.678840332934593,direct(w=auto),35.70773360000021
intensity_ratio_0p1,0.1,0.09090909090909091,6.0,80.0,8.0,6,0.219338211121175,4.786420276711334e-05,1.7292530195055984,1.7292530195055984,1729.2530195055983,2215.1116451967328,0.0007124075600663071,0.0029875929446273835,13.678840332934593,direct(w=auto),34.50173359999462
intensity_ratio_0p1,0.1,0.09090909090909091,6.0,80.0,10.0,6,0.36219756851270196,5.5854772718564425e-05,2.01793885186655,2.01793885186655,2017.9388518665503,3163.8933190657453,0.0015535793642943703,0.006144704874074213,13.678840332934593,direct(w=auto),31.252353199997742
intensity_ratio_0p1,0.1,0.09090909090909091,6.0,80.0,12.0,6,0.4746589482095748,6.56569660854911e-05,2.37207558657849,2.37207558657849,2372.07558657849,4515.305968368877,0.0026353975331976347,0.009908707932033089,13.678840332934593,direct(w=auto),31.90207779999764
intensity_ratio_0p6,0.6,0.37499999999999994,2.0,70.0,1.0,6,1.6413824006112778,4.488185186688706e-05,1.6215057052019537,1.6215057052019537,1621.5057052019538,1621505705201953.8,0.06828515297821584,0.16603645451940552,13.678832327396309,direct(w=auto),32.79698890000145
intensity_ratio_0p6,0.6,0.37499999999999994,2.0,70.0,2.0,6,0.8625968933921833,6.349526150763048e-05,2.2939768415365487,2.2939768415365487,2293.976841536549,16695.232721951037,0.019804075775745344,0.05620877914349609,13.678832327396309,direct(w=auto),33.95637870000064
intensity_ratio_0p6,0.6,0.37499999999999994,2.0,70.0,3.0,6,0.43272247484615756,7.123350688219297e-05,2.5735466119711568,2.5735466119711568,2573.546611971157,4536.662388084607,0.005407780394459504,0.017454998226275706,13.678832327396309,direct(w=auto),33.2494691000029
intensity_ratio_0p6,0.6,0.37499999999999994,2.0,70.0,4.0,6,0.22859521604352606,7.649373837421882e-05,2.763589915003753,2.763589915003753,2763.589915003753,3582.5418411712717,0.0017779306778116996,0.006271974073997044,13.678832327396309,direct(w=auto),32.922722199997224
intensity_ratio_0p6,0.6,0.37499999999999994,2.0,70.0,5.0,6,0.14187132859372376,8.18750988637695e-05,2.9580094046770973,2.9580094046770973,2958.0094046770973,3447.0464666209064,0.0008684822688680965,0.003204193706278598,13.678832327396309,direct(w=auto),32.94921130000148
intensity_ratio_0p6,0.6,0.37499999999999994,2.0,70.0,6.0,6,0.1230318061561597,8.808894582459195e-05,3.182505228247584,3.182505228247584,3182.505228247584,3628.985920570667,0.0007002758147318241,0.0026074144058259177,13.678832327396309,direct(w=auto),34.046937699997216
intensity_ratio_0p6,0.6,0.37499999999999994,2.0,70.0,8.0,6,0.1623611082639752,9.997142037757846e-05,3.6117990180120803,3.6117990180120803,3611.79901801208,4311.880756308423,0.0009827599719093199,0.0035413434324560143,13.678832327396309,direct(w=auto),34.44953859999805
intensity_ratio_0p6,0.6,0.37499999999999994,2.0,70.0,10.0,6,0.21715176698116284,0.0001121494904614109,4.051772176380181,4.051772176380181,4051.7721763801815,5175.680298537107,0.001440489581078653,0.0050462082798546125,13.678832327396309,direct(w=auto),34.0886249000032
intensity_ratio_0p6,0.6,0.37499999999999994,2.0,70.0,12.0,6,0.24381402269760924,0.00012084133379253767,4.365793834665225,4.365793834665225,4365.793834665225,5773.439293650628,0.0015735853418336766,0.00556994465144239,13.678832327396309,direct(w=auto),34.70690150000155
